,Unnamed: 0,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,lenth,note emotion,lab emotion,color,bee lenth,CNNpossibility,Season
4165,4165,{F0B11E4E-EA9E-451F-A847-DC7E2564FCE9},2020-06-26 00:00:00,Ring in photo is a woman’s wedding ring; bug was smashed when I found it,0,That's a ten lined June bug beetle.,2020-06-26,47.580535,-122.30897,0.280632411067194,0.0799445632162585,0.0130495500631487,0,0,0.7350698113441467,6
4166,4166,{F0B57E8E-D748-4FB6-8CF5-2EBC03260134},2020-08-12 00:00:00, ,0,Thanks for submitting. That is a Golden digger wasp. ,2020-08-13,47.54409,-122.011459,0.0,0.0,0.109989735844115,0,0,0.7097412943840027,8
4170,4170,{F11D4C6B-4C10-42FE-A374-080A43EA0F03},2020-07-10 00:00:00,"Wondering if it could be a young Asian hornet, it's being very aggressive towards the other bees in my garden actually physically fighting them.",0,That looks like a bee mimic fly.,2020-07-10,48.846752,-122.609404,0.565217391304348,0.121177335754782,0.0283121109444211,0,0,0.5179438591003418,7
4171,4171,{F129C5DB-60D1-4863-B08A-36E5E7108A54},2020-09-03 00:00:00,In my backyard in the Mt. Baker neighborhood of seattle sampling mint and basil leaves before flying off,0,Thanks for the submission. That is the great golden digger wasp.,2020-09-04,47.578537,-122.290114,0.407114624505929,0.0857060177831837,0.0494488935786927,0,0,0.305815041065216,9
4172,4172,{F13408EE-00C7-4674-9F19-01E8C37AB551},2020-10-06 00:00:00,This video was picked up by my backyard Blink camera,0,Thanks for the submission. That is a yellow jacket.,2020-10-06,47.804871,-122.23716,0.201581027667984,0.130980538268066,0.0384066720307295,0,0,0.575819705040699,10
4173,4173,{F141DC16-0E2C-4261-B473-7C4D84B106D1},2020-06-09 00:00:00,Found dead on front porch. Is it a “murder hornet“?,0,"No, that's a bumble bee.",2020-06-09,48.037025,-122.150728,0.197628458498024,0.15353836767746,0.11110601304515,0,0,0.647987425327301,6
4174,4174,{F1428ACF-ED4C-47BE-85CA-8C1007487464},2020-10-17 00:00:00, ,0,Thanks for the submission. That is a yellowjacket.,2020-10-17,46.81651,-123.045374,0.0,0.0,0.089277009862944,0,0,0.3625029921531677,10
4175,4175,{F1574122-8BF3-4878-9D1C-930F226928A6},2020-08-04 00:00:00,I live on Totten Inlet near Shelton.,0,Thanks for the submission. That is a Golden digger wasp. ,2020-08-04,47.14324,-123.01842,0.138339920948617,0.122054882479007,0.209809523117365,0,0,0.389142245054245,8
4176,4176,{F1690836-F716-45CA-8D83-5794690BC0C7},2020-10-15 00:00:00,I'm not a beeologist but this thing is big and I just caught 2,0,Thanks for the submission. That is a yellowjacket.,2020-10-15,47.370832,-122.304591,0.241106719367589,0.120798179195814,0.0076793326880796,0,1,0.4275643825531006,10
4178,4178,{F17B2B17-CF4B-41D3-8F84-380FF76736DD},2020-06-20 00:00:00,"Saw in Wednesday June 17, caught it Friday at work.",0,That's a Jerusalem cricket!,2020-06-20,46.619127,-120.528499,0.197628458498024,0.1825122911586,0.0145368018306398,0,0,0.6738306283950806,6
4180,4180,{F1864CC3-508C-4E60-9098-B158AB413B03},2019-11-13 00:00:00, ,1,"Photograph only, confirmed by provincial government. Site added by WSDA.",2020-06-01,49.025831,-122.810653,0.0,0.0,0.0418185180903388,0,0,0.575819705040699,6
4181,4181,{F1B78F72-9664-4656-8232-86192848AA1A},2020-06-29 00:00:00, ,0,That looks like an Ichneumonid wasp! Like a mud dabber.,2020-06-29,47.943097,-122.107435,0.0,0.0,0.010569651515091,0,0,0.7369130253791809,6
4182,4182,{F1BA0577-D032-456B-A159-800D7C559D10},2020-08-21 00:00:00,Very large. Was crawling on my concrete patio.  I killed it.  Please let me know if it was a Asian Giant Hornet.,0,Thanks for the submission. That is a Jerusalem cricket!,2020-08-21,46.284984,-119.170109,0.438735177865613,0.155755496519069,0.220482730363449,0,0,0.6893638968467712,8
4183,4183,{F1D18431-C63A-4F91-899F-CE2E523927CA},2020-08-17 00:00:00,"Driving down road from Hurricane Ridge to Port Angeles, this insect flew into our car, landing in the driver’s seat. After pulling over & brushing the stunned insect out of the car & into the road, I was only able to grab a quick photo of the underside",0,"Thanks for the submission. That is a fly, possibly a Robber fly.",2020-08-18,47.996082,-123.384727,0.992094861660079,0.0495735132067793,0.0885336820879387,0,0,0.6266776323318481,8
4184,4184,{F1D696C8-A948-4F67-9868-117F6CC799C7},2020-09-27 00:00:00,I’m not sure but I have never seen one of these,0,"Thanks for the submission. That is a wood wasp, or horntail sawfly.",2020-09-28,48.24518,-122.52194,0.181818181818182,0.0083224980095139,0.0427859727053979,0,0,0.6688196063041687,9
4186,4186,{F1F8AC93-F2C5-4979-A1B2-01DC5957614E},2020-09-21 00:00:00,This doesn't look as stocky as the Asian hornet pictures I've seen but thought I should report it just in case.  Quarter added for scale.,0,Thanks for the submission. That is the great golden digger wasp.,2020-09-21,47.701707,-122.359622,0.537549407114625,0.525423709793772,0.233488650335018,0,0,0.2558489143848419,9
4189,4189,{F207B8F3-FC7E-41FF-8A06-219E7601D0ED},2020-07-31 00:00:00,"Seen at 200 Hawk Haven Rd Selah, and also at 4 N 1st St Selah WA",0,Thanks for the submission. That is a Cicada killer. ,2020-07-31,46.746464,-120.583795,0.24901185770751,0.217051795028891,0.109995120933306,0,0,0.5243129134178162,7
4190,4190,{F20BDBBF-F9C8-4E6A-82FF-66A38CEA26A8},2020-07-19 00:00:00,Killed specimen and have saved it,0,Cicada killer. Please don't kill them. ,2020-07-21,46.658386,-120.548762,0.126482213438735,0.0090564017514037,0.158099424612379,0,0,0.6590495109558105,7
4193,4193,{F24750DC-963A-4649-9C4D-265F1639FFFE},2020-06-11 00:00:00,"Found it near a tomato plant in our yard.  Moves slowly, did not act aggressively at all. Easy to catch.",0,That is a native elm sawfly. They are harmless to humans and beneficial to our ecosystem. Please let him go.,2020-06-11,47.762095,-122.56811,0.407114624505929,0.0081869517057343,0.501461614780614,0,0,0.6256284713745117,6
4194,4194,{F25829B6-9727-475D-A1B3-02DAA5283F63},2020-08-29 00:00:00,"I think it is a Bald-faced hornet. Lethargic, on inside window sill. Diff. photo angle",0,Thanks for the submission. You are correct!,2020-08-30,47.571671,-122.283375,0.33596837944664,0.227022548718404,0.0999663237316085,0,0,0.6594551205635071,8
4195,4195,{F25A32FF-EC2F-4CF1-81E8-F146F10036A5},2020-06-02 00:00:00, ,0,That is a bald faced hornet.,2020-06-02,48.930139,-122.521446,0.0,0.0,0.0924561713217891,0,0,0.7274776697158813,6
4198,4198,{F28C6FFA-65E2-4E06-8027-97FBE9F4AA87},2020-05-26 00:00:00, ,0,That was a bumble bee. Please don't kill them.,2020-05-28,47.718381,-122.244582,0.0,0.0,0.189324748771503,0,0,0.2531298995018005,5
4200,4200,{F298F653-2B0D-4014-91E2-C207C06720F0},2020-09-05 00:00:00,Found in a pool,0,"Thanks for the submission. That is a wood wasp, or horntail sawfly in the Urocerus genus.",2020-09-05,48.741116,-122.432296,0.0553359683794466,0.0051510822298836,0.0502914948038847,0,0,0.2006226927042007,9
4201,4201,{F2B026AB-9694-4E47-A99F-BC0CDC890BA4},2020-08-23 00:00:00,It was 2-3 times as big as hornets around it,0,Thanks for the submission. That is the great golden digger wasp.,2020-08-24,48.7359,-122.493218,0.1699604743083,0.147940639892527,0.0665839929672972,0,1,0.4243846535682678,8
4202,4202,{F2B9C312-762D-4204-A03C-5BE728844009},2020-06-09 00:00:00,"Trying to observe without getting too close. Have had several of these attempt to get through my windows. Definitely larger, darker coloring, has the 3 eye cluster between the larger two. Reported to building maintenance but wanted to make sure to report",0,It's not. It is a yellow jacket.,2020-06-09,47.659325,-122.348394,1.0,0.732235009991392,0.0857120091362001,1,0,0.717455267906189,6
4204,4204,{F2D3C31B-5EBE-4F2A-8894-BE22DA864AB3},2020-08-08 00:00:00, ,0,Thanks for the submission. That is a yellow jacket. ,2020-08-08,47.49721,-122.349374,0.0,0.0,0.103174618086086,0,0,0.5999167561531067,8
4205,4205,{F2DADC67-D625-49B9-A940-8F47EBB785CA},2020-08-29 00:00:00,Multiple,0,Thanks for the submission. That is the great golden digger wasp.,2020-08-29,47.042222,-122.743326,0.0276679841897233,0.0018797054004109,0.112767281080507,0,0,0.4269694983959198,8
4207,4207,{F2E95AE6-FD06-4BB3-9D7C-B5F60E6BD7E0},2020-08-22 00:00:00, ,0,Thanks for the submission. That is a female horntail sawfly.,2020-08-22,48.950782,-122.515877,0.0,0.0,0.124620477928705,0,0,0.6493090987205505,8
4208,4208,{F2E9BA65-BF51-4EDC-8722-D8BDAA6B0404},2020-07-30 00:00:00,"West Seattle resident. Found these two, connected, on the walkway in front of our house. Although we don't believe they are Giant Asian Hornets, have captured and submitting photo just in case. The larger insect is at least an inch long. Feel free to rea",0,Thanks for the submission. That is a pair of clearwing moths mating! They are hornet mimics and harmless. Okay to release. Cool pic!,2020-07-30,47.529594,-122.379039,1.0,0.534329143884103,0.241849094363105,1,1,0.4865075945854187,7
4210,4210,{F3019D28-190B-4D0E-97B4-A5417AF28499},2020-08-02 00:00:00,"We were visiting a relatives house in Mukilteo and noticed a very distinctive about 1.5"" orange wasp. I took a picture a bad picture it as I was trying to step on it.",0,Thanks for the submission. That is a Golden digger wasp. ,2020-08-02,47.902033,-122.317693,0.652173913043478,0.603402473881585,0.0462093084679123,0,0,0.2512896656990051,8
4216,4216,{F34F53A3-A9DE-461C-B091-D0C94534A393},2020-09-10 00:00:00,"Bellevue, east of Robinswood park..    Working on mint flowers.  2 of the bees less than 5 minutes.  Left plants east",0,Thanks for the submission. That is the great golden digger wasp.,2020-09-10,47.587679,-122.134286,0.458498023715415,0.404149957551476,0.0004130481400854,0,0,0.2361022531986236,9
4219,4219,{F3AFD322-C758-4BF8-B03E-29B1A52848A7},2020-07-25 00:00:00,This is MUCH larger than anything I've ever seen. It's still alive and I can try to get better pics if needed.,0,Thanks for the submission. That is a Cicada killer. ,2020-07-25,46.540359,-117.087487,0.430830039525692,0.280441233673234,0.0474117940006461,0,0,0.659250020980835,7
4220,4220,{F3B60C3A-50C3-4AC8-949E-1478A7258EE5},2020-07-19 00:00:00,This insect has been seen near our pool this summer about three times so far. Also we saw this same type of insect at our old home a street away about two years ago! The insect hovered and investigated the grass area near pool and finally settled near a,0,Cicada killer. ,2020-07-19,47.44554,-120.27917,0.996047430830039,0.477498905652637,0.0659982361066761,1,0,0.3876249492168426,7
4222,4222,{F4000323-0040-4409-B716-1F1CC8BB403D},2020-08-19 00:00:00,"Insect was inside home, photo was zoomed in to maximum magnification",0,"Thanks for the submission. That is a paper wasp, Polistes genus.",2020-08-20,47.74487,-117.510146,0.264822134387352,0.0570601694955575,0.05935598043168,0,0,0.6588686108589172,8
4225,4225,{F41FFB3C-1EC4-4FA2-A075-5E5C5ABDFBE5},2020-06-19 00:00:00,Two large wasp looking insects were dead in my pool skimmer.   They appear to be about 1-1/2” long with black faces.   Assume they may be Elm Sawfly?,0,"Good guess, but those are Scoliid wasps. Note hairy legs and black shape on abdomen.  ",2020-06-20,47.843397,-120.023005,0.58498023715415,0.581960117013388,0.270157970867439,1,1,0.4847434759140014,6
4226,4226,{F42B35A4-45B0-4512-93BC-09E787083C19},2020-07-12 00:00:00,Roughly 2 inches long,0,Western cicada killer. ,2020-07-12,46.037576,-118.39948,0.0790513833992095,0.05293256208799,0.0544013395143987,0,1,0.7123035192489624,7
4228,4228,{F443AD55-0278-49D5-9369-4DE5A34F4FF0},2020-09-18 00:00:00,This Hornet is trapped in between my glass door and screen door- It is Alive,0,Thanks for the submission. That is a bald faced hornet.,2020-09-18,47.393155,-122.261483,0.296442687747036,0.0940875317771378,0.0783148355853168,0,0,0.7452143430709839,9
4229,4229,{F44C51CF-279D-4F90-A3EF-1E816393CC74},2020-07-11 00:00:00,"This insect was spotted and killed (stepped on) by my coworker's son while fishing off the Toutle River, in Castle Rock, Washington.  I think it could be a Saw Elm Fly, but the head color matches Asian Giant Hornet color.  We are unsure and would like cl",0,"Thanks for the submission. The clubbed antennae of the native elm, Cimbex sawfly is what you have there.",2020-08-28,46.27509,-122.90724,1.0,0.141471924096488,0.116760043022357,0,0,0.5238682627677917,8
4231,4231,{F46A9A99-2BE6-4356-9B59-6F18B5145F86},2020-06-06 00:00:00,I killed it,0,That was a Cimbex elm sawfly. They are wonderful for our ecosystem. Note the clubbed antennae. Please don't kill them.,2020-06-06,48.154576,-122.300293,0.0395256916996047,0.0261934745868184,0.173903815816968,0,0,0.5836614966392517,6
4237,4237,{F4C0C095-38D9-4B70-AD7D-628CD0D3785A},2020-07-09 00:00:00,Noticed in Fraser hall at Western Washington University while cleaning the building. Maybe just over an inch long and had some dust on it meaning it probably had been dead for a bit. Didn't have the normal orange that most murder hornets do but had the f,0,That is a sawfly. Harmless to humans.,2020-07-09,48.73696,-122.484699,1.0,0.0381089387256575,0.12477307391275,0,1,0.5341049432754517,7
4238,4238,{F4C2E95D-C68A-4660-80E2-B23AFB3A4EBB},2020-07-21 00:00:00,"Found on a woodpile, probably not the Asian Hornet but wanted to report just in case",0,That's a native horntail wasp. What a beaut! Please don't kill them.,2020-07-21,48.316142,-122.529232,0.328063241106719,0.284219209665771,0.23610711970805,0,0,0.7611258029937744,7
4239,4239,{F4CB911E-7C5C-486F-B708-46E32AEB4902},2020-08-04 00:00:00,"Found in window screen track on 3 windows.  Big cocoons, with empty wasp husks, and dead green crickets stuffed in the hay/dried grasses.  I am assuming for new hatchlings food.  Yuk!for",0,"Thanks for the submission. We are taking our best guess here, it could possibly be a Isodontia sp., ""grass carrying"" wasp.",2020-08-04,47.76144,-122.20563,0.731225296442688,0.475146715866895,0.538364794311352,0,0,0.7016470432281494,8
4240,4240,{F4DA2E47-4FF7-420B-A588-2544EA4FE576},2020-10-05 00:00:00,About 1.5” long.,0,Thanks for the submission. That is a bald faced hornet.,2020-10-05,47.693176,-122.300166,0.0592885375494071,0.0547137434284056,0.23768339039932,0,1,0.5700490474700928,10
4241,4241,{F4E0D4F3-9790-4F15-9DE3-24225F537B84},2020-08-01 00:00:00,"Is this an Asian ""murder"" hornet?  It was captured/wounded by our dog who grabbed it from the tree trunk where we had set a trap as instructed.",0,"Thanks for the submission. No, that's a native, elm sawfly. ",2020-08-01,47.283842,-122.104553,0.561264822134387,0.274282478990419,0.038001174070632,1,0,0.8318566679954529,8
4244,4244,{F53D3381-A4E8-4D2E-8CFA-82EC40785888},2020-07-06 00:00:00,We have it in a mason jar for reference if needed,0,Western cicada killer. Okay to release! ,2020-07-07,47.486771,-120.330481,0.189723320158103,0.0129966148468764,0.154252839308522,0,0,0.2555615305900574,7
4245,4245,{F564B62F-8289-4A54-894C-EB4D9A26E97C},2020-08-04 00:00:00,I saw them on blackberry bushes.  There were 4-5 working over the black berries,0,Thanks for the submission. That is a Golden digger wasp. ,2020-08-04,47.693382,-122.653872,0.308300395256917,0.0806788878702491,0.031645096610153,1,0,0.4847733974456787,8
4252,4252,{F614F474-7B0B-4F1E-8FE1-5278D2B7E433},2020-08-22 00:00:00,Much closer inspection appears this may be a golden digger wasp which has never been seen on our property.,0,Thanks for the submission. You are correct.,2020-08-22,47.069255,-122.928794,0.41501976284585,0.359011974357413,0.0589068553439974,0,0,0.7372859716415405,8
4256,4256,{F649751C-5C3F-40F5-A53E-855A2B1EC347},2020-07-15 00:00:00,Not me driving. Sister car coming home from Connell Prison to Tri Cities,0,Cicada killer. ,2020-07-15,46.66146,-118.86063,0.280632411067194,0.0149678885549028,0.0187157588756883,0,0,0.5289286375045776,7
4257,4257,{F6596CC2-FCB8-4829-852D-175E35D5623E},2020-07-18 00:00:00,Found live on the ground while weeding the garden,0,Looks like you've got a Golden digger wasp. ,2020-07-18,47.511195,-122.188201,0.189723320158103,0.0392043807476139,0.114302022960213,0,0,0.2264213860034942,7
4258,4258,{F6609EFD-5842-4EAD-AEDF-2BEB651E8B1A},2020-07-26 00:00:00,"The bee was HUGE. My brother killed it, but didn’t keep the body. It was “fighting” with the other (different) bees around it. We have a minute long video that shows it more clearly moving around.",0,Thanks for the submission. That is a Cicada killer. ,2020-08-02,47.568855,-119.448137,0.770750988142292,0.0890314441105379,0.0613014847241491,0,1,0.6439347863197327,8
4265,4265,{F6A3C9CC-ADF0-403F-8067-FC45AED9FEE6},2020-06-24 00:00:00, ,0,That is a Cicada killer. ,2020-06-24,48.994043,-122.265018,0.0,0.0,0.0176207658999588,0,0,0.2352648824453354,6
